Dates,Daily.Returns,200.MA,Close,200.D.MA.Price,50.D.MA.Price,100.D.MA.Price
14/08/91,0.001,0.0877,389.899994,358.448,380.7481988,379.5840991
15/08/91,-0.001,0.0848,389.329987,358.888,380.7913989,379.8082989
16/08/91,-0.01,0.0731,385.579987,359.314,380.8761987,380.0032989
19/08/91,-0.024,0.0466,376.470001,359.722,380.9151984,380.0960989
20/08/91,0.008,0.0538,379.429993,360.069,380.8559985,380.1072989
21/08/91,0.029,0.0837,390.589996,360.407,380.8731983,380.1493988
22/08/91,0.002,0.0847,391.329987,360.787,381.0639984,380.3422989
23/08/91,0.007,0.0913,394.170013,361.186,381.3575983,380.4605988
26/08/91,-0.001,0.0891,393.850006,361.626,381.6883984,380.6128989
27/08/91,-0.002,0.0856,393.059998,362.058,381.9195984,380.753699
28/08/91,0.009,0.0943,396.640015,362.454,382.1781982,380.9306992
29/08/91,0,0.0927,396.470001,362.84,382.5391986,381.1104993
30/08/91,-0.003,0.0886,395.429993,363.234,382.9667987,381.3395993
03/09/91,-0.008,0.0785,392.149994,363.609,383.3669983,381.5623993
04/09/91,-0.006,0.0714,389.970001,363.985,383.6549982,381.7075992
05/09/91,-0.002,0.068,389.140015,364.349,384.0355982,381.8032993
06/09/91,0,0.0669,389.100006,364.698,384.4053986,381.8827994
09/09/91,-0.001,0.0644,388.570007,365.067,384.7555988,381.8975995
10/09/91,-0.01,0.0523,384.559998,365.43,385.0389991,381.8787994
11/09/91,0.001,0.0528,385.089996,365.777,385.3069989,381.8397995
12/09/91,0.006,0.058,387.339996,366.12,385.4503986,381.8486994
13/09/91,-0.01,0.0467,383.589996,366.466,385.6477985,381.9125992
16/09/91,0.006,0.0518,385.779999,366.794,385.8529987,381.9308991
17/09/91,-0.001,0.05,385.5,367.141,386.0869989,381.9610989
18/09/91,0.004,0.053,386.940002,367.458,386.2381989,382.0235989
19/09/91,0.002,0.0538,387.559998,367.772,386.4547992,382.1027991
20/09/91,0.001,0.0539,387.920013,368.078,386.6911994,382.241799
23/09/91,-0.005,0.0476,385.920013,368.368,386.9101996,382.3675992
24/09/91,0.005,0.0517,387.709991,368.652,387.0235999,382.4238992
25/09/91,-0.002,0.0486,386.880005,368.952,387.1299994,382.4957992
26/09/91,-0.001,0.0467,386.48999,369.242,387.2367993,382.5565994
27/09/91,-0.002,0.0443,385.899994,369.542,387.3429993,382.6206994
30/09/91,0.005,0.0488,387.859985,369.821,387.3535992,382.7064993
01/10/91,0.003,0.0516,389.200012,370.113,387.4263989,382.7999991
02/10/91,-0.002,0.0481,388.26001,370.425,387.5527991,382.8594992
03/10/91,-0.01,0.037,384.470001,370.736,387.729599,382.9846994
04/10/91,-0.008,0.0276,381.25,371.008,387.8461987,383.0617993
07/10/91,-0.005,0.0222,379.5,371.264,387.8519989,383.1580993
08/10/91,0.003,0.0247,380.670013,371.511,387.823399,383.2673993
09/10/91,-0.01,0.0136,376.799988,371.755,387.7737994,383.3521994
10/10/91,0.01,0.023,380.549988,371.99,387.5759991,383.3962991
11/10/91,0.002,0.0247,381.450012,372.238,387.4307989,383.478999
14/10/91,0.013,0.0375,386.470001,372.504,387.3173993,383.5399991
15/10/91,0.012,0.0489,391.01001,372.793,387.3031994,383.6427991
16/10/91,0.005,0.0528,392.799988,373.097,387.4221997,383.8032992
17/10/91,-0.002,0.0495,391.920013,373.428,387.4657995,383.9563992
18/10/91,0.001,0.0501,392.5,373.778,387.4929998,384.0561993
21/10/91,-0.006,0.0425,390.019989,374.136,387.5565997,384.1532992
22/10/91,-0.006,0.0356,387.829987,374.509,387.6145996,384.1838992
23/10/91,0,0.0349,387.940002,374.874,387.6107995,384.1638992
24/10/91,-0.007,0.0262,385.070007,375.256,387.5771997,384.1626993
25/10/91,-0.002,0.0229,384.200012,375.608,387.4805999,384.1359994
28/10/91,0.014,0.0361,389.519989,375.953,387.3780004,384.1270996
29/10/91,0.005,0.0402,391.480011,376.338,387.4568005,384.1859994
30/10/91,0.004,0.0431,392.959991,376.727,387.7570007,384.3064996
31/10/91,-0.001,0.0407,392.450012,377.111,388.0276006,384.4503995
01/11/91,-0.003,0.0368,391.320007,377.434,388.064801,384.5643997
04/11/91,-0.003,0.0332,390.279999,377.729,388.0646014,384.7110998
05/11/91,-0.004,0.0283,388.709991,378.025,387.9868011,384.8375998
06/11/91,0.003,0.0308,389.970001,378.327,387.8840008,384.9017996
07/11/91,0.01,0.0399,393.720001,378.626,387.8222008,385.0001995
08/11/91,-0.002,0.0369,392.890015,378.921,387.7638006,385.1514996
11/11/91,0.001,0.0367,393.119995,379.205,387.6922008,385.3294998
12/11/91,0.009,0.0455,396.73999,379.49,387.6460009,385.5064996
13/11/91,0.002,0.0464,397.410004,379.795,387.7378008,385.6963995
14/11/91,-0.001,0.0449,397.149994,380.077,387.8866009,385.9610995
15/11/91,-0.037,0.006,382.619995,380.343,388.0468004,386.2260995
18/11/91,0.007,0.0123,385.23999,380.541,387.9172002,386.3363995
19/11/91,-0.015,-0.0034,379.420013,380.726,387.8505999,386.4447995
20/11/91,-0.002,-0.0061,378.529999,380.866,387.7478002,386.5273996
21/11/91,0.004,-0.0024,380.059998,380.969,387.6166002,386.5334994
22/11/91,-0.01,-0.013,376.140015,381.086,387.4710003,386.5593994
25/11/91,-0.002,-0.0153,375.339996,381.17,387.3220007,386.5874997
26/11/91,0.007,-0.0085,377.959991,381.204,387.1132006,386.6000998
27/11/91,-0.004,-0.0124,376.549988,381.266,386.9624004,386.6002997
29/11/91,-0.004,-0.016,375.220001,381.304,386.7546001,386.6046997
02/12/91,0.016,0.0001,381.399994,381.359,386.5078002,386.5994998
03/12/91,-0.001,-0.0012,380.959991,381.421,386.3773998,386.6437997
04/12/91,-0.002,-0.0037,380.070007,381.479,386.2781994,386.6508996
05/12/91,-0.007,-0.0109,377.390015,381.553,386.1253997,386.6276996
06/12/91,0.005,-0.0066,379.100006,381.615,385.9355999,386.5861996
09/12/91,-0.002,-0.009,378.26001,381.683,385.7878002,386.5653997
10/12/91,-0.001,-0.0101,377.899994,381.738,385.6350005,386.4942999
11/12/91,-0.001,-0.0108,377.700012,381.813,385.4358007,386.4310998
12/12/91,0.01,-0.0008,381.549988,381.863,385.2058007,386.3792999
13/12/91,0.008,0.0066,384.470001,381.935,385.0716003,386.4005996
16/12/91,0,0.0064,384.459991,382.005,385.0716003,386.4588995
17/12/91,-0.004,0.0017,382.73999,382.081,385.1358001,386.4938995
18/12/91,0.002,0.0036,383.480011,382.111,385.2005999,386.5119995
19/12/91,-0.003,0.001,382.519989,382.148,385.2567999,386.5152996
20/12/91,0.012,0.0127,387.040009,382.181,385.3711999,386.4735995
23/12/91,0.025,0.0381,396.820007,382.241,385.5010003,386.4658996
24/12/91,0.006,0.0444,399.329987,382.36,385.8084002,386.5628997
26/12/91,0.014,0.0584,404.839996,382.507,386.0655999,386.6843997
27/12/91,0.004,0.0622,406.459991,382.658,386.3421996,386.8821997
30/12/91,0.021,0.0844,415.140015,382.823,386.6153997,387.0405996
31/12/91,0.005,0.0889,417.089996,383.031,387.0797997,387.2863998
02/01/92,0,0.0887,417.26001,383.256,387.5715997,387.5640997
03/01/92,0.005,0.0934,419.339996,383.509,388.1164001,387.8654998
06/01/92,-0.003,0.0891,417.959991,383.766,388.7466003,388.1786999
07/01/92,-0.001,0.0869,417.399994,384.023,389.347,388.4620999
08/01/92,0.002,0.088,418.100006,384.273,389.9935998,388.7370999
09/01/92,-0.001,0.0861,417.609985,384.514,390.6715997,389.0248001
10/01/92,-0.006,0.079,415.100006,384.721,391.2333996,389.3451
13/01/92,-0.002,0.0764,414.339996,384.919,391.7057995,389.7314001
14/01/92,0.015,0.0917,420.440002,385.115,392.1333996,390.0805001
15/01/92,0.001,0.0919,420.769989,385.361,392.6931994,390.3790002
16/01/92,-0.006,0.0847,418.209991,385.567,393.282199,390.6734002
17/01/92,0.002,0.0858,418.859985,385.763,393.8407989,390.9138
20/01/92,-0.006,0.0788,416.359985,385.959,394.4437987,391.1638998
21/01/92,-0.009,0.0686,412.640015,386.164,394.9715984,391.3968996
22/01/92,0.013,0.0823,418.130005,386.334,395.3499987,391.5568996
23/01/92,-0.008,0.0735,414.959991,386.557,395.8547985,391.7734997
24/01/92,0.001,0.0742,415.480011,386.766,396.2915984,391.9687997
27/01/92,-0.001,0.0725,414.98999,386.955,396.6663988,392.2020998
28/01/92,0,0.0719,414.959991,387.128,397.0179986,392.4522997
29/01/92,-0.011,0.0595,410.339996,387.297,397.3741985,392.7104995
30/01/92,0.003,0.0625,411.619995,387.41,397.9285985,392.9228994
31/01/92,-0.007,0.0549,408.779999,387.516,398.4561986,393.1533993
03/02/92,0.002,0.0565,409.529999,387.618,399.0433983,393.3955993
04/02/92,0.011,0.0673,413.850006,387.744,399.6633983,393.6399993
05/02/92,0,0.0668,413.839996,387.909,400.3391985,393.9050994
06/02/92,0,0.0664,413.820007,388.069,401.0931981,394.2075994
07/02/92,-0.007,0.0589,411.089996,388.225,401.8627983,394.4879995
10/02/92,0.007,0.0654,413.769989,388.384,402.5253984,394.7438994
11/02/92,0,0.0649,413.76001,388.557,403.2697985,395.0121993
12/02/92,0.008,0.073,417.130005,388.758,404.0405986,395.2741994
13/02/92,-0.008,0.0636,413.690002,388.967,404.7551989,395.5662993
14/02/92,-0.003,0.06,412.480011,389.134,405.4097991,395.8439992
18/02/92,-0.012,0.0465,407.380005,389.294,406.0579992,396.0916994
19/02/92,0.002,0.0484,408.26001,389.427,406.657799,396.2966994
20/02/92,0.014,0.0625,413.899994,389.568,407.240999,396.5143996
21/02/92,-0.006,0.0556,411.429993,389.75,407.9537987,396.7943996
24/02/92,0.002,0.0573,412.269989,389.915,408.6243987,397.0300997
25/02/92,-0.004,0.0523,410.450012,390.06,409.3157982,397.2607995
26/02/92,0.012,0.0644,415.350006,390.234,409.8937987,397.4826995
27/02/92,-0.004,0.06,413.859985,390.427,410.5113988,397.7914996
28/02/92,-0.003,0.0565,412.700012,390.638,411.0993987,398.1175994
02/03/92,-0.001,0.0552,412.450012,390.858,411.6985991,398.4495995
03/03/92,0.001,0.0557,412.850006,391.06,412.2779992,398.7673995
04/03/92,-0.009,0.0462,409.329987,391.262,412.8845995,399.1278997
05/03/92,-0.007,0.0385,406.51001,391.447,413.3303991,399.4156997
06/03/92,-0.005,0.0328,404.440002,391.603,413.5241991,399.6662997
09/03/92,0.002,0.0344,405.209991,391.744,413.6263994,399.8459997
10/03/92,0.004,0.0383,406.890015,391.896,413.6337993,399.9879995
11/03/92,-0.007,0.0306,404.029999,392.043,413.6423998,400.1288998
12/03/92,0,0.0299,403.890015,392.153,413.4201995,400.2499996
13/03/92,0.005,0.0346,405.839996,392.259,413.1561999,400.3638998
16/03/92,0.001,0.0358,406.390015,392.353,412.9277996,400.5220998
17/03/92,0.008,0.0437,409.579987,392.436,412.6688,400.7077001
18/03/92,-0.001,0.0423,409.149994,392.543,412.5011999,400.9241
19/03/92,0.002,0.0437,409.799988,392.65,412.3361999,401.1648998
20/03/92,0.004,0.0472,411.299988,392.774,412.1701995,401.4208996
23/03/92,-0.003,0.0433,409.910004,392.912,412.0439996,401.6386996
24/03/92,-0.003,0.0402,408.880005,393.065,411.9401995,401.8229995
25/03/92,-0.003,0.0364,407.519989,393.216,411.8309997,401.9821997
26/03/92,0.001,0.0369,407.859985,393.349,411.5725995,402.1328994
27/03/92,-0.011,0.0254,403.5,393.505,411.3143994,402.2982992
30/03/92,-0.001,0.0238,403,393.634,411.0201996,402.4304992
31/03/92,0.002,0.0253,403.690002,393.738,410.7029999,402.5733993
01/04/92,0.001,0.0263,404.230011,393.855,410.4496002,402.7105993
02/04/92,-0.009,0.0165,400.5,393.984,410.2814001,402.8156994
03/04/92,0.003,0.0189,401.549988,394.111,409.9288,402.8917993
06/04/92,0.01,0.0288,405.589996,394.241,409.6606,402.9760992
07/04/92,-0.019,0.0093,398.059998,394.38,409.4627997,403.0645993
08/04/92,-0.009,0,394.5,394.516,409.1241998,403.0710992
09/04/92,0.016,0.0152,400.640015,394.635,408.715,403.0445993
10/04/92,0.009,0.0241,404.290009,394.781,408.5210004,403.2247995
13/04/92,0.004,0.0282,406.079987,394.93,408.3744007,403.4152996
14/04/92,0.016,0.0437,412.390015,395.105,408.3204004,403.6818994
15/04/92,0.009,0.0531,416.279999,395.277,408.3776007,404.0204995
16/04/92,-0.001,0.052,416.040009,395.471,408.4262006,404.3826996
20/04/92,-0.014,0.0366,410.179993,395.685,408.4702009,404.7816995
21/04/92,0,0.0364,410.26001,395.865,408.3974006,405.1300995
22/04/92,-0.001,0.0348,409.809998,396.027,408.3808009,405.4530997
23/04/92,0.004,0.0389,411.600006,396.195,408.301601,405.7856998
24/04/92,-0.006,0.0319,409.019989,396.374,408.258401,406.1494998
27/04/92,-0.001,0.03,408.450012,396.535,408.0962006,406.4256998
28/04/92,0.002,0.0313,409.109985,396.676,407.9914008,406.7006
29/04/92,0.007,0.0383,412.019989,396.809,407.9240003,406.9909997
30/04/92,0.007,0.0453,414.950012,396.962,408.0168,407.3372995
01/05/92,-0.006,0.0388,412.529999,397.131,408.1506,407.6957995
04/05/92,0.011,0.0494,416.910004,397.266,408.1232001,408.0384994
05/05/92,0,0.0488,416.839996,397.43,408.2328004,408.4285995
06/05/92,0,0.0483,416.790009,397.6,408.3242005,408.8199994
07/05/92,-0.002,0.0454,415.850006,397.786,408.4510004,409.1723996
08/05/92,0,0.0454,416.049988,397.973,408.4610004,409.4861996
11/05/92,0.006,0.0511,418.48999,398.148,408.5048005,409.8020996
12/05/92,-0.005,0.0451,416.290009,398.336,408.6206001,410.1595996
13/05/92,0,0.045,416.450012,398.501,408.6974,410.4876996
14/05/92,-0.008,0.0363,413.140015,398.65,408.7694001,410.8269998
15/05/92,-0.007,0.0284,410.089996,398.777,408.8456007,411.0879999
18/05/92,0.007,0.0349,412.809998,398.892,408.9172004,411.2206998
19/05/92,0.009,0.0435,416.369995,399.02,409.0846003,411.3554999
20/05/92,-0.002,0.0406,415.390015,399.176,409.3078004,411.4707999
21/05/92,-0.007,0.0333,412.600006,399.3,409.4778004,411.5601001
22/05/92,0.003,0.0366,414.019989,399.411,409.6492005,411.5347
26/05/92,-0.006,0.0297,411.410004,399.534,409.8518,411.5039999
27/05/92,0.002,0.0313,412.170013,399.655,409.9632002,411.4454999
28/05/92,0.011,0.0424,416.73999,399.776,410.0788001,411.3738001
29/05/92,-0.003,0.0386,415.350006,399.912,410.2220002,411.3616
01/06/92,0.005,0.0431,417.299988,400.039,410.3460004,411.3411002
02/06/92,-0.009,0.0333,413.5,400.179,410.4960004,411.3331
03/06/92,0.003,0.0357,414.589996,400.319,410.5400007,411.2920001
04/06/92,-0.003,0.0318,413.26001,400.509,410.6336005,411.2869
05/06/92,0.001,0.032,413.480011,400.678,410.7212006,411.2761002
08/06/92,0,0.0314,413.359985,400.793,410.8404011,411.2065003
09/06/92,-0.008,0.0228,410.059998,400.903,410.9504011,411.1324002
10/06/92,-0.007,0.0156,407.25,400.982,411.081601,411.0509003
11/06/92,0.004,0.0199,409.049988,401.049,411.166601,410.9348004
12/06/92,0.002,0.0215,409.76001,401.129,411.2738007,410.8617005
15/06/92,0.001,0.0227,410.290009,401.195,411.3844007,410.8329004
16/06/92,-0.005,0.0176,408.320007,401.264,411.5802009,410.7545005
17/06/92,-0.015,0.0023,402.26001,401.328,411.7156013,410.6881006
18/06/92,-0.003,-0.001,400.959991,401.379,411.6490016,410.5559006
19/06/92,0.007,0.0056,403.670013,401.434,411.7070014,410.4156006
22/06/92,-0.001,0.0047,403.399994,401.507,411.8904017,410.3027008
23/06/92,0.002,0.0061,404.040009,401.578,411.9456013,410.2333008
24/06/92,0,0.0054,403.839996,401.655,411.9406013,410.157501
25/06/92,-0.002,0.0034,403.119995,401.752,411.8958014,410.1081009
26/06/92,0.001,0.004,403.450012,401.842,411.710401,410.0440009
29/06/92,0.014,0.0175,408.940002,401.923,411.4538013,409.940001
30/06/92,-0.002,0.0151,408.140015,402.049,411.3118012,409.891001
01/07/92,0.012,0.0267,412.880005,402.161,411.2710016,409.8342011
02/07/92,-0.003,0.0235,411.769989,402.298,411.3234015,409.8521012
06/07/92,0.005,0.0284,413.839996,402.422,411.3626013,409.8321012
07/07/92,-0.011,0.0164,409.160004,402.554,411.4074011,409.832901
08/07/92,0.003,0.0189,410.279999,402.66,411.4102014,409.753201
09/07/92,0.01,0.0284,414.230011,402.782,411.4468012,409.719101
10/07/92,0.001,0.0291,414.619995,402.914,411.5492017,409.736601
13/07/92,0.001,0.0293,414.869995,403.053,411.6012018,409.8090009
14/07/92,0.007,0.0359,417.679993,403.195,411.5996015,409.8751008
15/07/92,-0.001,0.0341,417.100006,403.354,411.7026013,409.9129007
16/07/92,0.001,0.0348,417.540009,403.5,411.7064014,409.9696009
17/07/92,-0.005,0.0297,415.619995,403.642,411.7204016,410.0223011
20/07/92,-0.004,0.0247,413.75,403.778,411.6970014,410.0740009
21/07/92,0,0.0243,413.76001,403.925,411.6550012,410.0580008
22/07/92,-0.007,0.0169,410.929993,404.087,411.6092017,410.0570011
23/07/92,0.003,0.0194,412.079987,404.244,411.4580017,410.0393009
24/07/92,-0.001,0.0178,411.600006,404.402,411.3738013,410.0356007
27/07/92,0,0.0172,411.540009,404.576,411.2768012,410.0231007
28/07/92,0.015,0.0316,417.519989,404.73,411.2448011,410.0452009
29/07/92,0.011,0.0428,422.230011,404.911,411.3934009,410.1553007
30/07/92,0.004,0.0465,423.920013,405.09,411.5818012,410.3332008
31/07/92,0.001,0.0468,424.209991,405.254,411.7328015,410.520301
03/08/92,0.002,0.0485,425.089996,405.411,411.9092011,410.6935007
04/08/92,-0.002,0.0463,424.359985,405.577,412.1590009,410.9041007
05/08/92,-0.005,0.0406,422.190002,405.736,412.3658008,411.1088004
06/08/92,-0.004,0.0362,420.589996,405.897,412.5814007,411.2723005
07/08/92,-0.004,0.0316,418.880005,406.061,412.7498004,411.4143003
10/08/92,0.001,0.0325,419.420013,406.216,412.7926007,411.5073005
11/08/92,-0.001,0.0308,418.899994,406.387,412.8740008,411.6100006
12/08/92,-0.003,0.0276,417.779999,406.561,412.906001,411.7010007
13/08/92,0,0.0271,417.730011,406.702,412.9916009,411.7658008
14/08/92,0.005,0.0321,419.910004,406.834,413.0544012,411.8440009
17/08/92,0.002,0.0338,420.73999,406.968,413.1874011,411.9543009
18/08/92,0.001,0.035,421.339996,407.11,413.3326007,412.0865009
19/08/92,-0.007,0.0268,418.190002,407.26,413.4922009,412.221301
20/08/92,0,0.0267,418.26001,407.399,413.654801,412.368201
21/08/92,-0.008,0.0179,414.850006,407.547,413.8750012,412.5208011
24/08/92,-0.01,0.0075,410.720001,407.672,413.9910016,412.6324012
25/08/92,0.002,0.0095,411.609985,407.757,414.0102014,412.6973011
26/08/92,0.005,0.0139,413.51001,407.85,414.0366009,412.8084009
27/08/92,0,0.0137,413.529999,407.952,414.140401,412.9280011
28/08/92,0.003,0.0167,414.839996,408.036,414.3658007,413.0074012
31/08/92,-0.002,0.0145,414.029999,408.123,414.6434008,413.1752011
01/09/92,0.005,0.0193,416.070007,408.208,414.8506006,413.3705011
02/09/92,0.005,0.0235,417.980011,408.375,415.1040008,413.524801
03/09/92,0,0.0231,417.980011,408.539,415.3828009,413.6617011
04/09/92,-0.002,0.0204,417.079987,408.731,415.6656012,413.7807013
08/09/92,-0.006,0.0135,414.440002,408.924,415.944801,413.827601
09/09/92,0.005,0.0178,416.359985,409.096,416.1646008,413.8092011
10/09/92,0.009,0.026,419.950012,409.297,416.3130005,413.8124008
11/09/92,-0.001,0.0246,419.579987,409.52,416.5492004,413.910101
14/09/92,0.014,0.0379,425.269989,409.728,416.6832,414.0033008
15/09/92,-0.013,0.0239,419.769989,409.972,416.9532,414.1579007
16/09/92,0,0.0237,419.920013,410.195,417.0717999,414.2396005
17/09/92,0,0.0233,419.929993,410.387,417.2870001,414.3486008
18/09/92,0.007,0.0301,422.929993,410.582,417.48,414.4634006
21/09/92,-0.002,0.0276,422.140015,410.796,417.6539996,414.6016006
22/09/92,-0.012,0.0149,417.140015,411.02,417.8044,414.7028009
23/09/92,0.001,0.0151,417.440002,411.21,417.8498004,414.7247009
24/09/92,0.002,0.0172,418.470001,411.406,417.8450006,414.773801
25/09/92,-0.01,0.0067,414.350006,411.609,417.8724005,414.7894009
28/09/92,0.005,0.0117,416.619995,411.792,417.8086004,414.764501
29/09/92,0,0.0117,416.799988,411.968,417.8286004,414.7628009
30/09/92,0.002,0.0138,417.799988,412.129,417.8896002,414.7723007
01/10/92,-0.004,0.0097,416.290009,412.296,417.9703997,414.7898007
02/10/92,-0.014,-0.0048,410.470001,412.464,418.0776001,414.7678009
05/10/92,-0.007,-0.0122,407.570007,412.599,418.0454003,414.7096008
06/10/92,-0.001,-0.0134,407.179993,412.724,417.9648004,414.6208008
07/10/92,-0.007,-0.0208,404.25,412.825,417.8776,414.5612006
08/10/92,0.009,-0.0124,407.75,412.862,417.6122003,414.5028006
09/10/92,-0.012,-0.0248,402.660004,412.904,417.3226,414.4522006
12/10/92,0.012,-0.0132,407.440002,412.893,416.8973999,414.3151007
13/10/92,0.005,-0.0087,409.299988,412.898,416.5620001,414.2356006
14/10/92,0,-0.0085,409.369995,412.869,416.2461999,414.2026004
15/10/92,0.001,-0.0078,409.600006,412.83,415.9464001,414.1561005
16/10/92,0.005,-0.0026,411.730011,412.792,415.6946002,414.1380005
19/10/92,0.008,0.0054,414.980011,412.754,415.5174005,414.1336005
20/10/92,0.001,0.0066,415.480011,412.739,415.4394006,414.1160007
21/10/92,0,0.0071,415.670013,412.729,415.3606006,414.1173007
22/10/92,-0.002,0.0053,414.899994,412.717,415.296001,414.101001
23/10/92,-0.002,0.0034,414.100006,412.704,415.2384009,414.1150009
26/10/92,0.01,0.0132,418.160004,412.699,415.1658008,414.110101
27/10/92,0.001,0.014,418.48999,412.718,415.1308008,414.1591009
28/10/92,0.004,0.018,420.130005,412.708,415.0858008,414.2092007
29/10/92,0.002,0.0198,420.859985,412.705,415.0616009,414.2769009
30/10/92,-0.005,0.0144,418.679993,412.718,415.1150006,414.3849008
02/11/92,0.01,0.0243,422.75,412.717,415.1234003,414.4992007
03/11/92,-0.007,0.0174,419.920013,412.749,415.2814001,414.6362009
04/11/92,-0.007,0.0105,417.109985,412.785,415.4654004,414.7378009
05/11/92,0.003,0.0135,418.339996,412.78,415.5754004,414.8060006
06/11/92,-0.002,0.0116,417.579987,412.797,415.6720001,414.9062005
09/11/92,0.002,0.014,418.589996,412.808,415.7529999,415.0594003
10/11/92,0,0.014,418.619995,412.826,415.8279999,415.2357004
11/11/92,0.009,0.0227,422.200012,412.844,415.9197998,415.3852002
12/11/92,0.002,0.0241,422.869995,412.903,416.0423999,415.5732004
13/11/92,-0.001,0.0229,422.429993,412.96,416.1401996,415.7615002
16/11/92,-0.004,0.0185,420.679993,413.028,416.2291992,415.9474002
17/11/92,-0.003,0.015,419.269989,413.084,416.3011993,416.1230002
18/11/92,0.009,0.0236,422.850006,413.111,416.3977991,416.2811999
19/11/92,0.002,0.0253,423.609985,413.156,416.5275995,416.4203
20/11/92,0.007,0.0325,426.649994,413.205,416.6007989,416.5749997
23/11/92,-0.004,0.0286,425.119995,413.282,416.7421991,416.7126996
24/11/92,0.006,0.0345,427.589996,413.339,416.7391992,416.8461996
25/11/92,0.004,0.0382,429.190002,413.408,416.8955993,416.9836996
27/11/92,0.002,0.0404,430.160004,413.469,417.0809991,417.1839996
30/11/92,0.003,0.043,431.350006,413.551,417.2855993,417.3827997
01/12/92,-0.001,0.0414,430.779999,413.645,417.4539996,417.5539996
02/12/92,-0.002,0.039,429.890015,413.762,417.6267993,417.7155996
03/12/92,0,0.0388,429.910004,413.87,417.8817993,417.8657998
04/12/92,0.005,0.0437,432.059998,413.951,418.1311993,417.9881
07/12/92,0.008,0.0513,435.309998,414.054,418.4029993,418.1376999
08/12/92,0.004,0.0551,436.98999,414.169,418.8221991,418.3153998
09/12/92,-0.003,0.0515,435.649994,414.302,419.229599,418.5290997
10/12/92,-0.002,0.0488,434.640015,414.403,419.6065991,418.7480997
11/12/92,-0.002,0.0464,433.730011,414.507,419.9433997,418.9568997
14/12/92,-0.002,0.044,432.839996,414.612,420.2921997,419.1848999
15/12/92,-0.001,0.0431,432.570007,414.714,420.7395996,419.3925
16/12/92,-0.002,0.0403,431.519989,414.813,421.2395996,419.6022
17/12/92,0.009,0.0494,435.429993,414.924,421.7263995,419.8019998
18/12/92,0.013,0.0632,441.279999,415.068,422.3499994,419.9810998
21/12/92,-0.001,0.0613,440.700012,415.252,423.0205994,420.1715997
22/12/92,-0.001,0.0599,440.309998,415.43,423.7813995,420.3393997
23/12/92,-0.003,0.0564,439.029999,415.597,424.4387994,420.5003998
24/12/92,0.002,0.0577,439.769989,415.772,425.0333997,420.6397998
28/12/92,-0.001,0.0558,439.149994,415.951,425.6413995,420.7938998
29/12/92,-0.003,0.0525,437.980011,416.118,426.2323993,420.9634998
30/12/92,0.002,0.0542,438.820007,416.276,426.7573993,421.1373999
31/12/92,-0.007,0.0463,435.709991,416.422,427.2341992,421.3367999
04/01/93,-0.001,0.0452,435.380005,416.555,427.6387988,421.4996997
05/01/93,-0.002,0.0424,434.339996,416.683,428.0329987,421.6644998
06/01/93,0,0.0425,434.519989,416.798,428.4217987,421.8300998
07/01/93,-0.009,0.0331,430.730011,416.921,428.8301984,421.9979996
08/01/93,-0.004,0.0288,429.049988,417.03,429.0815985,422.1061996
11/01/93,0.004,0.0331,430.950012,417.138,429.2927985,422.1892996
12/01/93,0,0.033,431.040009,417.253,429.5091986,422.2853998
13/01/93,0.005,0.0375,433.029999,417.391,429.7127991,422.4138998
14/01/93,0.007,0.0441,435.940002,417.541,429.9997992,422.5615997
15/01/93,0.003,0.0466,437.149994,417.702,430.2635992,422.7724997
18/01/93,-0.001,0.0454,436.839996,417.867,430.6081989,423.0367996
19/01/93,-0.004,0.0409,435.130005,418.049,431.0027991,423.2890997
20/01/93,-0.004,0.0362,433.369995,418.217,431.3385993,423.5052997
21/01/93,0.005,0.041,435.48999,418.356,431.6543994,423.7036996
22/01/93,0.001,0.042,436.109985,418.543,431.9923993,423.9101996
25/01/93,0.009,0.0508,440.01001,418.751,432.3421991,424.1309994
26/01/93,0,0.0501,439.950012,418.948,432.6983991,424.3703995
27/01/93,-0.004,0.0453,438.109985,419.126,433.0399994,424.5900995
28/01/93,0.001,0.0462,438.660004,419.286,433.3535992,424.7913992
29/01/93,0,0.0462,438.779999,419.417,433.7131995,425.0071994
01/02/93,0.009,0.0548,442.519989,419.53,434.1033997,425.2505994
02/02/93,0,0.0545,442.549988,419.662,434.4967993,425.5121994
03/02/93,0.011,0.0652,447.200012,419.824,434.8755994,425.7381992
04/02/93,0.005,0.0704,449.559998,420.009,435.2865997,426.0143994
05/02/93,-0.001,0.0684,448.929993,420.208,435.7753998,426.2572995
08/02/93,-0.002,0.0653,447.850006,420.394,436.2021997,426.5488995
09/02/93,-0.006,0.0588,445.329987,420.588,436.5753998,426.8281995
10/02/93,0.002,0.0605,446.230011,420.773,436.8787995,427.0821994
11/02/93,0.003,0.0634,447.660004,420.958,437.1763996,427.3151996
12/02/93,-0.007,0.0557,444.579987,421.137,437.5139997,427.5703995
16/02/93,-0.024,0.03,433.910004,421.285,437.8077991,427.8447992
17/02/93,-0.001,0.0283,433.299988,421.392,437.8877991,428.0094992
18/02/93,-0.003,0.0247,431.899994,421.474,437.9125989,428.1577991
19/02/93,0.005,0.0301,434.220001,421.549,437.8443988,428.333299
22/02/93,0.002,0.0323,435.23999,421.636,437.7889991,428.509299
23/02/93,-0.001,0.031,434.799988,421.733,437.780799,428.6936991
